Date,AIR.PA,ASML.AS,BNP.PA,DHL.DE,ENEL.MI,MC.PA,OR.PA,SAN.MC,SAP.DE,SHELL.AS
2025-06-12,162.8000030517578,672.718505859375,73.95439910888672,41.36000061035156,7.576685428619385,464.8377380371094,375.75,6.909368991851807,261.1499938964844,29.84916114807129
2025-06-13,161.5800018310547,660.787353515625,72.79402160644531,40.77000045776367,7.536087512969971,457.45147705078125,371.04998779296875,6.771162033081055,254.75,30.08122444152832
2025-06-16,162.02000427246094,666.2557983398438,74.94071197509766,40.849998474121094,7.538920879364014,463.3505859375,370.20001220703125,7.036716938018799,257.45001220703125,29.955522537231445
2025-06-17,160.74000549316406,662.1793212890625,73.46124267578125,40.56999969482422,7.522870063781738,456.7574768066406,369.0,6.84816312789917,256.04998779296875,30.337461471557617
2025-06-18,162.97999572753906,661.1851196289062,74.04142761230469,40.63999938964844,7.514372825622559,460.07879638671875,370.0,6.872842788696289,252.9499969482422,30.303617477416992
2025-06-19,161.75999450683594,649.3533935546875,72.17515563964844,40.220001220703125,7.505875587463379,448.6772155761719,363.6000061035156,6.707981586456299,247.75,30.709728240966797
2025-06-20,167.5,646.6688842773438,71.84638977050781,40.619998931884766,7.546473503112793,446.0994873046875,364.95001220703125,6.826444625854492,251.14999389648438,30.482500076293945
2025-06-23,167.0,664.8639526367188,70.66667938232422,39.88999938964844,7.634278297424316,445.95074462890625,359.0,6.7691874504089355,249.9499969482422,30.487335205078125
2025-06-24,170.60000610351562,687.4336547851562,72.89071655273438,39.029998779296875,7.668266773223877,449.66864013671875,363.54998779296875,6.981434345245361,254.9499969482422,29.41404151916504
2025-06-25,171.5399932861328,690.5159301757812,72.72633361816406,38.439998626708984,7.586127281188965,440.9935302734375,356.1000061035156,6.814598560333252,252.5,29.152971267700195
2025-06-26,176.10000610351562,673.513916015625,72.78434753417969,38.59000015258789,7.609731197357178,433.8055725097656,349.75,6.797816276550293,251.64999389648438,29.341520309448242
2025-06-27,178.1999969482422,678.584716796875,74.36052703857422,39.790000915527344,7.614450931549072,445.45501708984375,355.1499938964844,6.946882724761963,258.0,29.433380126953125
2025-06-30,177.25999450683594,673.7128295898438,73.7996826171875,39.209999084472656,7.605954170227051,440.7952575683594,363.1000061035156,6.937010288238525,258.1499938964844,28.998260498046875
2025-07-01,172.32000732421875,664.3667602539062,72.71665954589844,39.150001525878906,7.781562805175781,465.0360107421875,372.8500061035156,6.875804901123047,255.60000610351562,29.143299102783203
2025-07-02,175.17999267578125,673.7128295898438,74.09944152832031,39.310001373291016,7.741909503936768,484.319580078125,372.8500061035156,7.028819561004639,253.10000610351562,29.389867782592773
